URL;Full Name;Short Name;Suffix Web;Suffix Excel
https://aulaenlinea.justicia.es:443/course/view.php?id=54358 ;ATENEA-CGF SCRRDA-BU-100;ATENEACGFSCRRDABU100;100;100
https://aulaenlinea.justicia.es:443/course/view.php?id=54359 ;MINERVA / OJ-CGF SCACE-BU-104;MINERVA / OJCGFSCACEBU104;104;104
https://aulaenlinea.justicia.es:443/course/view.php?id=54360 ;ACCEDA JUSTICIA-CGF IML-IB-MAO-100;ACCEDA JUSTICIACGFIMLIBMAO100;100;100
