URL;Full Name;Short Name;Suffix Web;Suffix Excel
https://aulaenlinea.justicia.es:443/course/view.php?id=52399 ;PAQUETES DE INCORPORACION-CGF Oficina de Registro y Reparto-ML-108;PAQUETES DE INCORPORACIONCGFORRML108;108;108
