URL;Full Name;Short Name;Suffix Web;Suffix Excel
https://aulaenlinea.justicia.es:443/course/view.php?id=52259 ;PAQUETES DE INCORPORACION-CGF Fiscalías-VA-130;PAQUETES DE INCORPORACIONCGFFiscaliasVA130;130;130
https://aulaenlinea.justicia.es:443/course/view.php?id=52260 ;PAQUETES DE INCORPORACION-CGF UPAD-LE-122;PAQUETES DE INCORPORACIONCGF UPADLE122;122;122
https://aulaenlinea.justicia.es:443/course/view.php?id=52261 ;JUSTICIA DIGITAL-CS SCRRDA-M-104;JUSTICIA DIGITALCS SCRRDAM104;104;104
