URL;Full Name;Short Name;Suffix Web;Suffix Excel
https://aulaenlinea.justicia.es:443/course/view.php?id=54939 ;EVID-CS Órganos Judiciales-IB-PALMA-100;EVIDCSOOJJIBPALMA100;100;100
https://aulaenlinea.justicia.es:443/course/view.php?id=54940 ;EVID-CS Órganos Judiciales-IB-PALMA-101;EVIDCSOOJJIBPALMA101;101;101
https://aulaenlinea.justicia.es:443/course/view.php?id=54941 ;PAQUETES DE INCORPORACION-CGF Fiscalías-CE-100;PAQUETES DE INCORPORACIONCGFFiscaliasCE100;100;100
