URL;Full Name;Short Name;Suffix Web;Suffix Excel
https://aulaenlinea.justicia.es:443/course/view.php?id=52957 ;SISTEMAS DE GESTIÓN GUBERNATIVA-Secretario Coordinador Provincial-ZA-100;SISTEMAS DE GESTIÓN GUBERNATIVASSCoorZA100;100;100
https://aulaenlinea.justicia.es:443/course/view.php?id=52958 ;ACCEDA JUSTICIA-CGF IML-IB-PALMA-100;ACCEDA JUSTICIACGFIMLIBPALMA100;100;100
https://aulaenlinea.justicia.es:443/course/view.php?id=52959 ;ATENEA-CGF Audiencia Nacional-M-117;ATENEACGFANM117;117;117
