URL;Full Name;Short Name;Suffix Web;Suffix Excel
https://aulaenlinea.justicia.es:443/course/view.php?id=52703 ;JUSTICIA DIGITAL-CGF Audiencia Nacional (EJE)-M-104;JUSTICIA DIGITALCGFAN (EJE)M104;104;104
https://aulaenlinea.justicia.es:443/course/view.php?id=52704 ;PAQUETES DE INCORPORACION-CGF de Violencia sobre la Mujer-VA-MEDINA DEL CAMPO-107;PAQUETES DE INCORPORACIONCGFOOJJ VSMVAMEDINA DEL CAMPO107;107;107
