URL;Full Name;Short Name;Suffix Web;Suffix Excel
https://aulaenlinea.justicia.es:443/course/view.php?id=53281 ;PAQUETES DE INCORPORACION-CGF Órganos Judiciales-CC-PLASENCIA-130;PAQUETES DE INCORPORACIONCGFOOJJCCPLASENCIA130;130;130
https://aulaenlinea.justicia.es:443/course/view.php?id=53282 ;CLOUD-CS Órganos Judiciales-CC-PLASENCIA-100;CLOUDCSOOJJCCPLASENCIA100;100;100
https://aulaenlinea.justicia.es:443/course/view.php?id=53283 ;OTROS-CGF Oficina de Registro y Reparto-MU-LORCA-100;OTROSCGFORRMULORCA100;100;100
https://aulaenlinea.justicia.es:443/course/view.php?id=53284 ;OTROS-CGF SCACE-MU-LORCA-100;OTROSCGFSCACEMULORCA100;100;100
https://aulaenlinea.justicia.es:443/course/view.php?id=53285 ;PAQUETES DE INCORPORACION-CGF Órganos Judiciales-LE-LA BAÑEZA-109;PAQUETES DE INCORPORACIONCGFOOJJLELA BAÑEZA109;109;109
https://aulaenlinea.justicia.es:443/course/view.php?id=53286 ;PAQUETES DE INCORPORACION-Jueces y/o Magistrados-LE-102;PAQUETES DE INCORPORACIONJMLE102;102;102
